reviewSequence,questionId,unitId,skillSlot,skillId,skillTitle,questionType,difficulty,primaryText,choicesJson,answerIndex,figureId,initialVerdict,reviewNote,autoFlags,directRendererDefectCount,allRendererDefectCount,contentSha256,contentAuthority
3877,u20-s003-cr001,u20,s003,geometry-proof-reason,理由選擇：讓每個推論精確對應,cr,standard,已知 M 是 AB 中點、N 是 AC 中點。請分別說明為何 AM＝MB、AN＝NC，並寫出這兩個理由屬於哪一類。,[],,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,c0403042da8fe7b5f9695d017305d32d9eb035fc51fcb438328ce5178b7aea75,CHATGPT_HUMAN_AUTHORED_R1
3878,u20-s003-cr002,u20,s003,geometry-proof-reason,理由選擇：讓每個推論精確對應,cr,advanced,已知 l∥m，截線 t 形成一對內錯角 ∠1、∠2；又 ∠2＝∠3。請證明 ∠1＝∠3，並逐步指出使用的理由。,[],,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,0763ef703f1f7354772801c059aa59d8ebb9000d15708d8c41210333b849399f,CHATGPT_HUMAN_AUTHORED_R1
3879,u20-s004-v001,u20,s004,proof-fill-reason,填充證明理由：從上下文補回缺失橋梁,mc,basic,,"[""垂直平分線性質"", ""平行線判定"", ""三角形全等"", ""中點的定義""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,503e746c24b6e93afc55ef09aff4c270c4a658e4d9269650e1b387975a76392a,CHATGPT_HUMAN_AUTHORED_R1
3880,u20-s004-v002,u20,s004,proof-fill-reason,填充證明理由：從上下文補回缺失橋梁,mc,basic,,"[""對頂角相等"", ""同位角相等"", ""三角形內角和"", ""等腰三角形底角相等""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,c852dda8dc22f53b491bbb6bf440bf7518d8f1088fbf527fb4dc859f110270a4,CHATGPT_HUMAN_AUTHORED_R1
3881,u20-s004-v003,u20,s004,proof-fill-reason,填充證明理由：從上下文補回缺失橋梁,mc,basic,,"[""已知"", ""公共邊"", ""中點定義"", ""SSS""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,bc10b9228b11aba92b741bb5c8dd98f6d8932524d129943573e09b8a5866473b,CHATGPT_HUMAN_AUTHORED_R1
3882,u20-s004-v004,u20,s004,proof-fill-reason,填充證明理由：從上下文補回缺失橋梁,mc,standard,,"[""同旁內角互補"", ""對頂角相等"", ""內錯角相等"", ""直角定義""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,db8d1c66eebe84832479f20d0bca9ca47fb8d1af3e79f92d9a587c318fe12d1c,CHATGPT_HUMAN_AUTHORED_R1
3883,u20-s004-v005,u20,s004,proof-fill-reason,填充證明理由：從上下文補回缺失橋梁,mc,standard,,"[""SSS"", ""ASA"", ""AAA"", ""SAS""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,8e5f98ccc71404c43d9e739bee3b0e34cb69cdecdbefbfe6a5a7ae70186756d4,CHATGPT_HUMAN_AUTHORED_R1
3884,u20-s004-v006,u20,s004,proof-fill-reason,填充證明理由：從上下文補回缺失橋梁,mc,standard,,"[""等腰三角形底角相等"", ""全等三角形的對應角相等"", ""平行線同位角相等"", ""角平分線定義""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,e3d0aff83504a8cb24fa529ac6d57cce364df2018792e87e24bc82f1f73c33b8,CHATGPT_HUMAN_AUTHORED_R1
3885,u20-s004-v007,u20,s004,proof-fill-reason,填充證明理由：從上下文補回缺失橋梁,mc,advanced,,"[""等角的補角相等"", ""互補角彼此相等"", ""同角的餘角互補"", ""三角形外角定理""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,a1409fbaf7b87305889227337fd12d772efa374fbec215d74d130b82bec98eb2,CHATGPT_HUMAN_AUTHORED_R1
3886,u20-s004-v008,u20,s004,proof-fill-reason,填充證明理由：從上下文補回缺失橋梁,mc,advanced,,"[""乘法結合律"", ""反證法"", ""等量代換"", ""圖形對稱""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,74d539d75013fb0bffd0e9573ea08d7a2b3f16c17740ceddc596ba4d4d176322,CHATGPT_HUMAN_AUTHORED_R1
3887,u20-s004-v009,u20,s004,proof-fill-reason,填充證明理由：從上下文補回缺失橋梁,mc,advanced,,"[""兩直線平行，同位角相等"", ""同位角相等，兩直線平行"", ""對頂角相等"", ""垂直於同一直線""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,4303dbf83aa934fa6341cfcb27ba01ddcf17c681536027edbf97f43cb7a3d33e,CHATGPT_HUMAN_AUTHORED_R1
3888,u20-s004-v010,u20,s004,proof-fill-reason,填充證明理由：從上下文補回缺失橋梁,mc,literacy,,"[""照片量測結果"", ""木料顏色相同"", ""屋架左右看似對稱"", ""屋架標示的等長條件""]",3,fig-u20-proof-roof-01,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,d14f1b7d06f3113e7bc09ab95f606b12bc33caf2767ebf60abc9e477583a5896,CHATGPT_HUMAN_AUTHORED_R1
3889,u20-s004-v011,u20,s004,proof-fill-reason,填充證明理由：從上下文補回缺失橋梁,mc,literacy,,"[""坡道越長角度越大"", ""兩段顏色相同"", ""同一斜坡與水平線所成的角固定"", ""測量人員站在同一側""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,ebc85c97d7f941a66017d48f56f3eb7fb3d194643f0da3e24218290b9609dd64,CHATGPT_HUMAN_AUTHORED_R1
3890,u20-s004-v012,u20,s004,proof-fill-reason,填充證明理由：從上下文補回缺失橋梁,mc,literacy,,"[""由規格『距兩端相等』使用垂直平分線逆性質"", ""因設備位於圖中央"", ""因兩條電纜長度接近"", ""因地面是水平的""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,2a0d36516a5c5d00c8358c999c86c43ba57a40ad538b2f4a0336624662be7771,CHATGPT_HUMAN_AUTHORED_R1
3891,u20-s004-cr001,u20,s004,proof-fill-reason,填充證明理由：從上下文補回缺失橋梁,cr,standard,完成證明填空並說明理由：已知 D 是 BC 中點，AD 為公共邊，且 ∠BDA＝∠CDA。證明：BD＝DC（①）；AD＝AD（②）；因此 △BDA≅△CDA（③）。,[],,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,d4a1d3ede51d1b9428952c8c9a9457cc06987ca822c07cebb1911bb0986c9bc4,CHATGPT_HUMAN_AUTHORED_R1
3892,u20-s004-cr002,u20,s004,proof-fill-reason,填充證明理由：從上下文補回缺失橋梁,cr,advanced,證明稿如下：AB∥CD，所以 ∠1＝∠2（甲）；又 ∠2＝∠3（已知），所以 ∠1＝∠3（乙）；因此 EF∥GH（丙）。請為甲、乙、丙各補一個精確理由；若資料不足，指出還需哪項角位置資訊。,[],,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,cbf27c58116031e3fe1923b773faff27fe38f03a70d7dabdff04632ee3965e95,CHATGPT_HUMAN_AUTHORED_R1
3893,u20-s005-v001,u20,s005,proof-contrapositive-basic,逆否命題基本：交換並否定，保留原命題真假,mc,basic,,"[""若不是 Q，則不是 P"", ""若 Q，則 P"", ""若不是 P，則不是 Q"", ""若 P，則不是 Q""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,9bc95ffbc96908089925d1014b8c628df0cf9406dfa1110de525bd7471c9678b,CHATGPT_HUMAN_AUTHORED_R1
3894,u20-s005-v002,u20,s005,proof-contrapositive-basic,逆否命題基本：交換並否定，保留原命題真假,mc,basic,,"[""若整數能被2整除，則它是偶數"", ""若整數是偶數，則它不能被2整除"", ""若一個整數不是偶數，則它不能被 2 整除"", ""若整數不是偶數，則它能被2整除""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,decedbb8d1800aeef0113d030990ef575b706afdd9d20baeb1ea0ebb960f21fb,CHATGPT_HUMAN_AUTHORED_R1
3895,u20-s005-v003,u20,s005,proof-contrapositive-basic,逆否命題基本：交換並否定，保留原命題真假,mc,basic,,"[""原命題與逆命題真假必相同"", ""原命題與逆否命題真假相同"", ""原命題與否命題真假必相反"", ""四種命題永遠都真""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,3f8c2a658728d5d3174f82767d3cb0e80ae0a32acecc18e54937c3e70ac9e8c6,CHATGPT_HUMAN_AUTHORED_R1
3896,u20-s005-v004,u20,s005,proof-contrapositive-basic,逆否命題基本：交換並否定，保留原命題真假,mc,standard,,"[""若兩角相等，則兩角都是直角"", ""若兩角不都是直角，則兩角不相等"", ""若兩角都是直角，則兩角不相等"", ""若兩角不相等，則兩角不都是直角""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,671712a97bc0ae897b2cc09d1792b7896528d9edf30c97b7069770f7a0c3b99f,CHATGPT_HUMAN_AUTHORED_R1
3897,u20-s005-v005,u20,s005,proof-contrapositive-basic,逆否命題基本：交換並否定，保留原命題真假,mc,standard,,"[""先假設結論成立"", ""只舉一張圖"", ""假設結論不成立，再推出已知條件不可能成立"", ""把逆命題當作已知""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,a46eaae29199e326ca2aa0a87dac23ff71c1ab54b33e9382c667306eb49ae0d1,CHATGPT_HUMAN_AUTHORED_R1
3898,u20-s005-v006,u20,s005,proof-contrapositive-basic,逆否命題基本：交換並否定，保留原命題真假,mc,standard,,"[""若 n² 是偶數，則 n 是偶數"", ""若 n 不是偶數，則 n² 不是偶數"", ""若 n 是偶數，則 n² 不是偶數"", ""若 n² 不是偶數，則 n 不是偶數""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,764f53f290871e099aafd788238fc75a3e5dfd09d119d047b435b713ad6b6d39,CHATGPT_HUMAN_AUTHORED_R1
3899,u20-s005-v007,u20,s005,proof-contrapositive-basic,逆否命題基本：交換並否定，保留原命題真假,mc,advanced,,"[""若一個三角形沒有兩角相等，則它不是等腰三角形"", ""若三角形有兩角相等，則它是等腰三角形"", ""若三角形不是等腰三角形，則沒有兩角相等"", ""若三角形沒有兩角相等，則它是等腰三角形""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,05b58603aa7fd69303ca66dd5d78b5f90cb5116105b854daf0f4d064a7e9ed35,CHATGPT_HUMAN_AUTHORED_R1
3900,u20-s005-v008,u20,s005,proof-contrapositive-basic,逆否命題基本：交換並否定，保留原命題真假,mc,advanced,,"[""找到 P、Q 都成立的例子"", ""只要找到 P 成立而 Q 不成立的例子"", ""證明逆命題為真"", ""畫出最漂亮的圖""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,c316e534b5616dd5798668e5ec36e6a3f6f4c1d43f88e7c993f3b3a18581582b,CHATGPT_HUMAN_AUTHORED_R1
3901,u20-s005-v009,u20,s005,proof-contrapositive-basic,逆否命題基本：交換並否定，保留原命題真假,mc,advanced,,"[""逆命題可無條件取代原命題"", ""否命題一定比原命題容易"", ""只要名稱含『否』就代表原命題為假"", ""逆否命題可直接取代原命題作證明""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,fde3bd278de4f2b68ddda90fd72985f9c9d16a475901c70fa1ca116b467aece9,CHATGPT_HUMAN_AUTHORED_R1
3902,u20-s005-v010,u20,s005,proof-contrapositive-basic,逆否命題基本：交換並否定，保留原命題真假,mc,literacy,,"[""若警報亮，則距離小於門檻值"", ""若警報未亮，則感測距離不小於門檻值"", ""若距離不小於門檻值，則警報未亮"", ""若警報未亮，則距離小於門檻值""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,04ddd3e84ec40170424a239df4f8f2389a0b9c76f6123240a93810e573377a7b,CHATGPT_HUMAN_AUTHORED_R1
3903,u20-s005-v011,u20,s005,proof-contrapositive-basic,逆否命題基本：交換並否定，保留原命題真假,mc,literacy,,"[""若作品未通過，不能推出它一定缺少直角標記"", ""這是原規則的逆否命題"", ""未通過就必定完全沒有標記"", ""通過與否和標記無關""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,c8ce40c8967b6b8b87fdf465b4cc9364dc7380d646d7a9669c0dbde15826d74b,CHATGPT_HUMAN_AUTHORED_R1
3904,u20-s005-v012,u20,s005,proof-contrapositive-basic,逆否命題基本：交換並否定，保留原命題真假,mc,literacy,,"[""可以，因為逆命題永遠成立"", ""可以，因為未超速等同守法"", ""不能；這是逆命題，原規則未保證"", ""不能，因為任何規則都沒有逆否命題""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,7cb87c397357de5d9f530eda2d80a3fbaf7407fa85f35c00cc6e74d2275be484,CHATGPT_HUMAN_AUTHORED_R1
3905,u20-s005-cr001,u20,s005,proof-contrapositive-basic,逆否命題基本：交換並否定，保留原命題真假,cr,standard,寫出命題「若一個三角形是等邊三角形，則它有三個相等的角」的逆否命題，並逐步說明如何交換與否定。,[],,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,4eaa5632d6a17ddb6ceab5ab5d2bd97f6336729f7aa23c338a59b1b60a7604be,CHATGPT_HUMAN_AUTHORED_R1
3906,u20-s005-cr002,u20,s005,proof-contrapositive-basic,逆否命題基本：交換並否定，保留原命題真假,cr,advanced,規則為：「若距離小於 5 公尺，則警報亮。」請寫出逆否命題，並分析距離恰為 5 公尺時，原規則與逆否命題各能否推出警報狀態。,[],,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,7683f5c907396ee0e3c3f63a008aa19c5c090c19ae691972c8a884518ae175aa,CHATGPT_HUMAN_AUTHORED_R1
3907,u20-s006-v001,u20,s006,circumcenter,外心：三個頂點的等距中心,mc,basic,,"[""三條角平分線的交點"", ""三邊垂直平分線的交點"", ""三條中線的交點"", ""三條高的交點""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,34f336559ae732128e686e62896742a6a5b7d6d736d11780b2aebfdcebed301b,CHATGPT_HUMAN_AUTHORED_R1
3908,u20-s006-v002,u20,s006,circumcenter,外心：三個頂點的等距中心,mc,basic,,"[""到三邊距離相等"", ""把三條中線分成2比1"", ""一定在三角形內"", ""到三個頂點距離相等""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,fc1e12de7cc5ccaf29459365166e5dc8880ba872d628d3e4121caa443f676d0d,CHATGPT_HUMAN_AUTHORED_R1
3909,u20-s006-v003,u20,s006,circumcenter,外心：三個頂點的等距中心,mc,basic,,"[""內切圓的圓心"", ""三角形面積中心的唯一名稱"", ""外接圓的圓心"", ""最長邊的端點""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,24babc25ab51caf4dc3846f6eca13e84953c813f8fd1013c5ad1cc79e039ec82,CHATGPT_HUMAN_AUTHORED_R1
3910,u20-s006-v004,u20,s006,circumcenter,外心：三個頂點的等距中心,mc,standard,,"[""先作兩邊的垂直平分線，取其交點"", ""先作兩個角平分線"", ""只連結三邊中點"", ""任取三角形內一點""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,f4a1137f8e53fbe89defa3b8a1b7503848aa0b7b3e16310c23e3ca9b78bedf0a,CHATGPT_HUMAN_AUTHORED_R1
3911,u20-s006-v005,u20,s006,circumcenter,外心：三個頂點的等距中心,mc,standard,,"[""直角頂點"", ""兩股中點的交點"", ""三角形內任一點"", ""斜邊中點""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,e9041a869d8333a93e07c6dde542f7e698faeb252a292bc92a0d9b2edef7dd55,CHATGPT_HUMAN_AUTHORED_R1
3912,u20-s006-v006,u20,s006,circumcenter,外心：三個頂點的等距中心,mc,standard,,"[""等邊三角形中三種特殊線重合，交點也是外心"", ""外心不存在"", ""外心是任一頂點"", ""外心在三角形外部""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,338cc659ba8bbed6df3c4e0a1cec8b2b9a87469ed6b1822102473b44e7a91923,CHATGPT_HUMAN_AUTHORED_R1
3913,u20-s006-v007,u20,s006,circumcenter,外心：三個頂點的等距中心,mc,advanced,,"[""O 同時在線段 AB 與 AC 的角平分線上"", ""O 同時在線段 AB 與 AC 的垂直平分線上"", ""O 是 BC 的中點"", ""O 到三邊距離相等""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,b857781d55cb4d7c1a03f503c46c8859fcd6b8f8920e73b676802c8db70cf753,CHATGPT_HUMAN_AUTHORED_R1
3914,u20-s006-v008,u20,s006,circumcenter,外心：三個頂點的等距中心,mc,advanced,,"[""第三條必與前兩條平行"", ""第三條不一定存在"", ""第三條也必通過同一交點"", ""第三條只在等腰三角形中通過""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,2835ac77b1ac55063526e6da6cd86c7dd17b1755fc0a1d819ae4424cc2b03638,CHATGPT_HUMAN_AUTHORED_R1
3915,u20-s006-v009,u20,s006,circumcenter,外心：三個頂點的等距中心,mc,advanced,,"[""△ABC 是鈍角三角形"", ""△ABC 是銳角三角形"", ""△ABC 是直角三角形"", ""無法由外心位置判斷""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,86758348ab4620b06bebd42065dfa009836332725a1a33b9e0a626634295d061,CHATGPT_HUMAN_AUTHORED_R1
3916,u20-s006-v010,u20,s006,circumcenter,外心：三個頂點的等距中心,mc,literacy,,"[""設在內心，因為到三個頂點等距"", ""設在重心，因為到三邊等距"", ""設在外心，因為到三個站點等距"", ""設在垂心，因為一定在區域內""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,1b6b55b6aebdfdda538bc1faa87d453ea143f6ccacfe4a2d592bac24fea5f453,CHATGPT_HUMAN_AUTHORED_R1
3917,u20-s006-v011,u20,s006,circumcenter,外心：三個頂點的等距中心,mc,literacy,,"[""一定落在三角形內"", ""中繼台可能落在三站形成區域之外"", ""一定落在某一站點上"", ""三站不共線時沒有解""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,dc60b029c301cbdcda6229b2d45f7e61e06c132ef05a8ac31b7f0223d258447b,CHATGPT_HUMAN_AUTHORED_R1
3918,u20-s006-v012,u20,s006,circumcenter,外心：三個頂點的等距中心,mc,literacy,,"[""檢查點是否在三角形內"", ""檢查點到三邊距離是否相等"", ""檢查點是否位於任一中線"", ""檢查點是否同時位於至少兩邊的垂直平分線""]",3,fig-u20-circumcenter-check-01,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,b0e6ba2af635aa76731f29b448f54eb67fad82ed39414d3a4c624ba9c8114c17,CHATGPT_HUMAN_AUTHORED_R1
3919,u20-s006-cr001,u20,s006,circumcenter,外心：三個頂點的等距中心,cr,standard,△ABC 中，請說明如何只用兩條作圖線找到外心 O，並證明第三邊的垂直平分線也通過 O。,[],,fig-u20-circumcenter-check-01,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,7fd8105ade9bcf988b8255e288f227f415b09e7b29ba7a591251c974e944bab9,CHATGPT_HUMAN_AUTHORED_R1
3920,u20-s006-cr002,u20,s006,circumcenter,外心：三個頂點的等距中心,cr,literacy,三個不共線的救援站 A、B、C 要設等距中繼台。請建立幾何模型，說明選址方法，並討論若 △ABC 是鈍角三角形時的實務風險。,[],,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,5c07525e27b204f22957f3d59baa70ad96830da4d0c457253d0cdcc4b6c4f047,CHATGPT_HUMAN_AUTHORED_R1
3921,u20-s007-v001,u20,s007,incenter,內心：三條邊界的等距中心,mc,basic,,"[""三邊垂直平分線的交點"", ""三條中線的交點"", ""三個內角角平分線的交點"", ""三條高的交點""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,8f30fc036008d7e310be34d1ce4cbb8249cf9d647c5f20d51b51a5b30fdf0b0f,CHATGPT_HUMAN_AUTHORED_R1
