authority_id,source_id,subject,official_code,raw_text,normalized_requirement,status,mapped_skill_ids,mapped_lecture_ids,mapped_question_ids,final_audit_record_id,notes
AUTH-SOCIAL-LC-GEO-CB-4-1,NAER-CURRICULUM-SOCIAL,geography|integrated_social,地Cb-Ⅳ-1,農業生產與地理環境。,農業生產與地理環境。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05441;limits=none
AUTH-SOCIAL-LC-GEO-CB-4-2,NAER-CURRICULUM-SOCIAL,geography|integrated_social,地Cb-Ⅳ-2,食物運銷與國際貿易。,食物運銷與國際貿易。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05441;limits=none
AUTH-SOCIAL-LC-GEO-CB-4-3,NAER-CURRICULUM-SOCIAL,geography|integrated_social,地Cb-Ⅳ-3,飲食文化與食品加工、基因改造食物。,飲食文化與食品加工、基因改造食物。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05441;limits=none
AUTH-SOCIAL-LC-GEO-CB-4-4,NAER-CURRICULUM-SOCIAL,geography|integrated_social,地Cb-Ⅳ-4,問題探究：從地理觀點探究食安問題的原因與解決策略。,問題探究：從地理觀點探究食安問題的原因與解決策略。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05441;limits=none
AUTH-SOCIAL-LC-HIS-A-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷A-Ⅳ-1,紀年與分期。,紀年與分期。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04720;limits=none
AUTH-SOCIAL-LC-HIS-BA-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ba-Ⅳ-1,考古發掘與史前文化。,考古發掘與史前文化。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04728;limits=none
AUTH-SOCIAL-LC-HIS-BA-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ba-Ⅳ-2,臺灣原住民族的遷徙與傳說。,臺灣原住民族的遷徙與傳說。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04728;limits=none
AUTH-SOCIAL-LC-HIS-BB-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Bb-Ⅳ-1,十六、十七世紀東亞海域的各方勢力。,十六、十七世紀東亞海域的各方勢力。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04738;limits=none
AUTH-SOCIAL-LC-HIS-BB-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Bb-Ⅳ-2,原住民族與外來者的接觸。,原住民族與外來者的接觸。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04738;limits=none
AUTH-SOCIAL-LC-HIS-CA-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ca-Ⅳ-1,清帝國的統治政策。,清帝國的統治政策。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04747;limits=none
AUTH-SOCIAL-LC-HIS-CA-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ca-Ⅳ-2,農商業的發展。,農商業的發展。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04747;limits=none
AUTH-SOCIAL-LC-HIS-CB-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Cb-Ⅳ-1,原住民族社會及其變化。,原住民族社會及其變化。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04758;limits=none
AUTH-SOCIAL-LC-HIS-CB-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Cb-Ⅳ-2,漢人社會的活動。,漢人社會的活動。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04758;limits=none
AUTH-SOCIAL-LC-HIS-D-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷D-Ⅳ-1,地方史探究（一）。,地方史探究（一）。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04763|NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04767;limits=none
AUTH-SOCIAL-LC-HIS-D-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷D-Ⅳ-2,從主題B或C挑選適當課題深入探究，或規劃與執行歷史踏查或展演。,從主題B或C挑選適當課題深入探究，或規劃與執行歷史踏查或展演。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04763|NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04767;limits=none
AUTH-SOCIAL-LC-HIS-EA-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ea-Ⅳ-1,殖民統治體制的建立。,殖民統治體制的建立。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04776;limits=none
AUTH-SOCIAL-LC-HIS-EA-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ea-Ⅳ-2,基礎建設與產業政策。,基礎建設與產業政策。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04776;limits=none
AUTH-SOCIAL-LC-HIS-EA-4-3,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ea-Ⅳ-3,「理蕃」政策與原住民族社會的對應。,「理蕃」政策與原住民族社會的對應。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04776;limits=none
AUTH-SOCIAL-LC-HIS-EB-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Eb-Ⅳ-1,現代教育與文化啟蒙運動。,現代教育與文化啟蒙運動。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04788;limits=none
AUTH-SOCIAL-LC-HIS-EB-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Eb-Ⅳ-2,都會文化的出現。,都會文化的出現。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04788;limits=none
AUTH-SOCIAL-LC-HIS-EB-4-3,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Eb-Ⅳ-3,新舊文化的衝突與在地社會的調適。,新舊文化的衝突與在地社會的調適。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04788;limits=none
AUTH-SOCIAL-LC-HIS-FA-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Fa-Ⅳ-1,中華民國統治體制的移入與轉變。,中華民國統治體制的移入與轉變。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04796;limits=none
AUTH-SOCIAL-LC-HIS-FA-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Fa-Ⅳ-2,二二八事件與白色恐怖。,二二八事件與白色恐怖。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04796;limits=none
AUTH-SOCIAL-LC-HIS-FA-4-3,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Fa-Ⅳ-3,國家政策下的原住民族。,國家政策下的原住民族。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04796;limits=none
AUTH-SOCIAL-LC-HIS-FA-4-4,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Fa-Ⅳ-4,臺海兩岸關係與臺灣的國際處境。,臺海兩岸關係與臺灣的國際處境。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04796;limits=none
AUTH-SOCIAL-LC-HIS-FB-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Fb-Ⅳ-1,經濟發展與社會轉型。,經濟發展與社會轉型。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04813;limits=none
AUTH-SOCIAL-LC-HIS-FB-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Fb-Ⅳ-2,大眾文化的演變。,大眾文化的演變。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04813;limits=none
AUTH-SOCIAL-LC-HIS-G-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷G-Ⅳ-1,地方史探究（二）。,地方史探究（二）。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04818|NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04822;limits=none
AUTH-SOCIAL-LC-HIS-G-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷G-Ⅳ-2,從主題E或F挑選適當課題深入探究，或規劃與執行歷史踏查或展演。,從主題E或F挑選適當課題深入探究，或規劃與執行歷史踏查或展演。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04818|NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04822;limits=none
AUTH-SOCIAL-LC-HIS-HA-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ha-Ⅳ-1,商周至隋唐時期國家與社會的重要變遷。,商周至隋唐時期國家與社會的重要變遷。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04831;limits=NAER-CURRICULUM-SOCIAL:4835
AUTH-SOCIAL-LC-HIS-HA-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ha-Ⅳ-2,商周至隋唐時期民族與文化的互動。,商周至隋唐時期民族與文化的互動。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04831;limits=NAER-CURRICULUM-SOCIAL:4835
AUTH-SOCIAL-LC-HIS-HB-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Hb-Ⅳ-1,宋、元時期的國際互動。,宋、元時期的國際互動。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04840;limits=NAER-CURRICULUM-SOCIAL:4844
AUTH-SOCIAL-LC-HIS-HB-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Hb-Ⅳ-2,宋、元時期的商貿與文化交流。,宋、元時期的商貿與文化交流。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04840;limits=NAER-CURRICULUM-SOCIAL:4844
AUTH-SOCIAL-LC-HIS-IA-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ia-Ⅳ-1,明、清時期東亞世界的變動。,明、清時期東亞世界的變動。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04849;limits=NAER-CURRICULUM-SOCIAL:4853
AUTH-SOCIAL-LC-HIS-IA-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ia-Ⅳ-2,明、清時期東亞世界的商貿與文化交流。,明、清時期東亞世界的商貿與文化交流。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04849;limits=NAER-CURRICULUM-SOCIAL:4853
AUTH-SOCIAL-LC-HIS-IB-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ib-Ⅳ-1,晚清時期的東西方接觸與衝突。,晚清時期的東西方接觸與衝突。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04858;limits=NAER-CURRICULUM-SOCIAL:4862|NAER-CURRICULUM-SOCIAL:4863|NAER-CURRICULUM-SOCIAL:4864
AUTH-SOCIAL-LC-HIS-IB-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ib-Ⅳ-2,甲午戰爭後的政治體制變革。,甲午戰爭後的政治體制變革。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04858;limits=NAER-CURRICULUM-SOCIAL:4862|NAER-CURRICULUM-SOCIAL:4863|NAER-CURRICULUM-SOCIAL:4864
AUTH-SOCIAL-LC-HIS-IC-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ic-Ⅳ-1,城市風貌的改變與新媒體的出現。,城市風貌的改變與新媒體的出現。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04869;limits=none
AUTH-SOCIAL-LC-HIS-IC-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ic-Ⅳ-2,家族與婦女角色的轉變。,家族與婦女角色的轉變。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04869;limits=none
AUTH-SOCIAL-LC-HIS-J-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷J-Ⅳ-1,從主題H或I挑選適當課題深入探究，或規劃與執行歷史踏查或展演。,從主題H或I挑選適當課題深入探究，或規劃與執行歷史踏查或展演。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04874;limits=none
AUTH-SOCIAL-LC-HIS-KA-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ka-Ⅳ-1,中華民國的建立與早期發展。,中華民國的建立與早期發展。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04883;limits=NAER-CURRICULUM-SOCIAL:4887|NAER-CURRICULUM-SOCIAL:4888|NAER-CURRICULUM-SOCIAL:4890
AUTH-SOCIAL-LC-HIS-KA-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ka-Ⅳ-2,舊傳統與新思潮間的激盪。,舊傳統與新思潮間的激盪。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04883;limits=NAER-CURRICULUM-SOCIAL:4887|NAER-CURRICULUM-SOCIAL:4888|NAER-CURRICULUM-SOCIAL:4890
AUTH-SOCIAL-LC-HIS-KB-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Kb-Ⅳ-1,現代國家的建制與外交發展。,現代國家的建制與外交發展。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04894;limits=none
AUTH-SOCIAL-LC-HIS-KB-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Kb-Ⅳ-2,日本帝國的對外擴張與衝擊。,日本帝國的對外擴張與衝擊。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04894;limits=none
AUTH-SOCIAL-LC-HIS-LA-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷La-Ⅳ-1,中華人民共和國的建立。,中華人民共和國的建立。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04900;limits=NAER-CURRICULUM-SOCIAL:4904|NAER-CURRICULUM-SOCIAL:4907|NAER-CURRICULUM-SOCIAL:4908
AUTH-SOCIAL-LC-HIS-LA-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷La-Ⅳ-2,改革開放後的政經發展。,改革開放後的政經發展。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04900;limits=NAER-CURRICULUM-SOCIAL:4904|NAER-CURRICULUM-SOCIAL:4907|NAER-CURRICULUM-SOCIAL:4908
AUTH-SOCIAL-LC-HIS-LB-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Lb-Ⅳ-1,冷戰時期東亞國家間的競合。,冷戰時期東亞國家間的競合。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04911;limits=none
AUTH-SOCIAL-LC-HIS-LB-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Lb-Ⅳ-2,東南亞地區國際組織的發展與影響。,東南亞地區國際組織的發展與影響。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04911;limits=none
AUTH-SOCIAL-LC-HIS-M-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷M-Ⅳ-1,從主題K或L挑選適當課題深入探究，或規劃與執行歷史踏查或展演。,從主題K或L挑選適當課題深入探究，或規劃與執行歷史踏查或展演。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04916;limits=none
AUTH-SOCIAL-LC-HIS-NA-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Na-Ⅳ-1,非洲與西亞的早期文化。,非洲與西亞的早期文化。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04924;limits=NAER-CURRICULUM-SOCIAL:4928
AUTH-SOCIAL-LC-HIS-NA-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Na-Ⅳ-2,希臘、羅馬的政治及文化。,希臘、羅馬的政治及文化。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04924;limits=NAER-CURRICULUM-SOCIAL:4928
AUTH-SOCIAL-LC-HIS-NB-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Nb-Ⅳ-1,佛教的起源與發展。,佛教的起源與發展。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04933;limits=NAER-CURRICULUM-SOCIAL:4939|NAER-CURRICULUM-SOCIAL:4943
AUTH-SOCIAL-LC-HIS-NB-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Nb-Ⅳ-2,基督教的起源與發展。,基督教的起源與發展。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04933;limits=NAER-CURRICULUM-SOCIAL:4939|NAER-CURRICULUM-SOCIAL:4943
AUTH-SOCIAL-LC-HIS-NB-4-3,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Nb-Ⅳ-3,伊斯蘭教的起源與發展。,伊斯蘭教的起源與發展。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04933;limits=NAER-CURRICULUM-SOCIAL:4939|NAER-CURRICULUM-SOCIAL:4943
AUTH-SOCIAL-LC-HIS-OA-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Oa-Ⅳ-1,文藝復興。,文藝復興。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04946;limits=NAER-CURRICULUM-SOCIAL:4952
AUTH-SOCIAL-LC-HIS-OA-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Oa-Ⅳ-2,宗教改革。,宗教改革。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04946;limits=NAER-CURRICULUM-SOCIAL:4952
AUTH-SOCIAL-LC-HIS-OA-4-3,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Oa-Ⅳ-3,科學革命與啟蒙運動。,科學革命與啟蒙運動。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04946;limits=NAER-CURRICULUM-SOCIAL:4952
AUTH-SOCIAL-LC-HIS-OB-4-1,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ob-Ⅳ-1,歐洲的海外擴張與傳教。,歐洲的海外擴張與傳教。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04958;limits=NAER-CURRICULUM-SOCIAL:4964
AUTH-SOCIAL-LC-HIS-OB-4-2,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ob-Ⅳ-2,美洲和澳洲的政治與文化。,美洲和澳洲的政治與文化。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04958;limits=NAER-CURRICULUM-SOCIAL:4964
AUTH-SOCIAL-LC-HIS-OB-4-3,NAER-CURRICULUM-SOCIAL,history|integrated_social,歷Ob-Ⅳ-3,近代南亞與東南亞。,近代南亞與東南亞。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-04958;limits=NAER-CURRICULUM-SOCIAL:4964
